Time,SerialNumber,DataType,Bias,Current,MotorPos,PiezoPos,+ep,-ep
84.500,8450,1,0.0,582148,0,0,0.0,0.0
84.510,8451,1,0.0,570285,0,0,0.0,0.0
84.520,8452,1,0.0,592843,0,0,0.0,0.0
84.530,8453,1,0.0,546409,0,0,0.0,0.0
84.540,8454,1,0.0,556488,0,0,0.0,0.0
84.550,8455,1,0.0,559965,0,0,0.0,0.0
84.560,8456,1,0.0,565222,0,0,0.0,0.0
84.570,8457,1,0.0,538256,0,0,0.0,0.0
84.580,8458,1,0.0,570275,0,0,0.0,0.0
84.590,8459,1,0.0,586445,0,0,0.0,0.0
84.600,8460,1,0.0,582450,0,0,0.0,0.0
84.610,8461,1,0.0,583258,0,0,0.0,0.0
84.620,8462,1,0.0,597455,0,0,0.0,0.0
84.630,8463,1,0.0,581319,0,0,0.0,0.0
84.640,8464,1,0.0,569606,0,0,0.0,0.0
84.650,8465,1,0.0,567069,0,0,0.0,0.0
84.660,8466,1,0.0,541365,0,0,0.0,0.0
84.670,8467,1,0.0,573321,0,0,0.0,0.0
84.680,8468,1,0.0,585857,0,0,0.0,0.0
84.690,8469,1,0.0,557739,0,0,0.0,0.0
84.700,8470,1,0.0,565609,0,0,0.0,0.0
84.710,8471,1,0.0,587734,0,0,0.0,0.0
84.720,8472,1,0.0,578458,0,0,0.0,0.0
84.730,8473,1,0.0,565719,0,0,0.0,0.0
84.740,8474,1,0.0,582889,0,0,0.0,0.0
84.750,8475,1,0.0,559745,0,0,0.0,0.0
84.760,8476,1,0.0,570780,0,0,0.0,0.0
84.770,8477,1,0.0,545018,0,0,0.0,0.0
84.780,8478,1,0.0,555801,0,0,0.0,0.0
84.790,8479,1,0.0,573106,0,0,0.0,0.0
84.800,8480,1,0.0,557634,0,0,0.0,0.0
84.810,8481,1,0.0,568152,0,0,0.0,0.0
84.820,8482,1,0.0,611742,0,0,0.0,0.0
84.830,8483,1,0.0,613828,0,0,0.0,0.0
84.840,8484,1,0.0,577387,0,0,0.0,0.0
84.850,8485,1,0.0,584769,0,0,0.0,0.0
84.860,8486,1,0.0,579509,0,0,0.0,0.0
84.870,8487,1,0.0,587712,0,0,0.0,0.0
84.880,8488,1,0.0,587240,0,0,0.0,0.0
84.890,8489,1,0.0,579573,0,0,0.0,0.0
84.900,8490,1,0.0,549137,0,0,0.0,0.0
84.910,8491,1,0.0,580379,0,0,0.0,0.0
84.920,8492,1,0.0,567573,0,0,0.0,0.0
84.930,8493,1,0.0,566197,0,0,0.0,0.0
84.940,8494,1,0.0,566517,0,0,0.0,0.0
84.950,8495,1,0.0,611763,0,0,0.0,0.0
84.960,8496,1,0.0,573539,0,0,0.0,0.0
84.970,8497,1,0.0,571205,0,0,0.0,0.0
84.980,8498,1,0.0,549268,0,0,0.0,0.0
84.990,8499,1,0.0,571261,0,0,0.0,0.0
85.000,8500,1,0.0,597605,0,0,0.0,0.0
85.010,8501,1,0.0,569744,0,0,0.0,0.0
85.020,8502,1,0.0,591237,0,0,0.0,0.0
85.030,8503,1,0.0,565722,0,0,0.0,0.0
85.040,8504,1,0.0,569190,0,0,0.0,0.0
85.050,8505,1,0.0,578228,0,0,0.0,0.0
85.060,8506,1,0.0,552174,0,0,0.0,0.0
85.070,8507,1,0.0,590838,0,0,0.0,0.0
85.080,8508,1,0.0,589474,0,0,0.0,0.0
85.090,8509,1,0.0,572082,0,0,0.0,0.0
85.100,8510,1,0.0,573819,0,0,0.0,0.0
85.110,8511,1,0.0,571638,0,0,0.0,0.0
